name	description	GS.DETAILS	SIZE	ES	NES	pval	padj	FWER	Rank.at.Max	leading.edge.genes
RAC3 GTPASE CYCLE%REACTOME%R-HSA-9013423.2	RAC3 GTPASE CYCLE%REACTOME%R-HSA-9013423.2	Details	92	-0.353660417779931	-1.11578435409596	0.227106227106227	0.612728898443184	0	28888	TFRC,JAG1,CDC42,IL32,MCAM,EPHA2,NOXO1,ARAP3,ITGB1,MPP7,ESYT1,SYDE1,BCR,NHS,LAMTOR1
FACTORS INVOLVED IN MEGAKARYOCYTE DEVELOPMENT AND PLATELET PRODUCTION%REACTOME%R-HSA-983231.4	FACTORS INVOLVED IN MEGAKARYOCYTE DEVELOPMENT AND PLATELET PRODUCTION%REACTOME%R-HSA-983231.4	Details	129	-0.345961254402858	-1.13816618653797	0.162264150943396	0.551303966688582	0	28809	DOCK6,MFN2,CDC42,CDK2,HBB,EHD2,KIFC2,MAFK,KIF19,IRF1,ZFPM2,EHD1,CABLES1,MICAL1,HBG2
BIOSYNTHESIS OF SPECIALIZED PRORESOLVING MEDIATORS (SPMS)%REACTOME DATABASE ID RELEASE 65%9018678	BIOSYNTHESIS OF SPECIALIZED PRORESOLVING MEDIATORS (SPMS)%REACTOME DATABASE ID RELEASE 65%9018678	Details	18	-0.417112681499888	-0.971748464564579	0.474452554744526	0.733185829614401	0	28804	PTGS2,CYP1A1,ALOX5,CYP2C8,GSTM4,PTGR1,CYP2E1
SYNTHESIS OF LEUKOTRIENES (LT) AND EOXINS (EX)%REACTOME DATABASE ID RELEASE 65%2142691	SYNTHESIS OF LEUKOTRIENES (LT) AND EOXINS (EX)%REACTOME DATABASE ID RELEASE 65%2142691	Details	21	-0.379039696282157	-0.899645157547182	0.565	0.769887223035924	0	28611	GGT5,GGT1,DPEP1,ALOX5,MAPKAPK2
PARADOXICAL ACTIVATION OF RAF SIGNALING BY KINASE INACTIVE BRAF%REACTOME%R-HSA-6802955.4	PARADOXICAL ACTIVATION OF RAF SIGNALING BY KINASE INACTIVE BRAF%REACTOME%R-HSA-6802955.4	Details	42	-0.508084218946621	-1.39401238378425	0.0549450549450549	0.427378952336008	0	28871	VCL,FN1,ARAF,VWF,TLN1
HS-GAG BIOSYNTHESIS%REACTOME%R-HSA-2022928.5	HS-GAG BIOSYNTHESIS%REACTOME%R-HSA-2022928.5	Details	30	-0.381189318711868	-0.971801223536491	0.463806970509383	0.730056822287319	0	28537	HSPG2,HS3ST3B1,HS3ST4,AGRN,HS3ST1,HS3ST2,HS6ST1
ACTIVATION OF GABAB RECEPTORS%REACTOME DATABASE ID RELEASE 65%991365	ACTIVATION OF GABAB RECEPTORS%REACTOME DATABASE ID RELEASE 65%991365	Details	39	-0.389147519438118	-1.04830981227927	0.379213483146067	0.691693427261621	0	28710	ADCY4,ADCY3,GNB2,ADCY6,GNG10,ADCY9,KCNJ9,GNAI2,GNG5
DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME%R-HSA-5610783.2	DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME%R-HSA-5610783.2	Details	58	-0.306295583473896	-0.884554602688318	0.687306501547988	0.812800035395881	0	28325	PSMA6,PSMC4,PSMB10,PSMB4,PSMB3,PSMB5,PSMA1,PSMB8,PSMD3,PSMB7,PSMB6,PSMD7,PSMA4,PSMD8,PSMA7,PSMD13,PSMD9,PSMC2,PSMB2,PSMC3
REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 65%169911	REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 65%169911	Details	52	-0.344846650673015	-0.972624875301541	0.518950437317784	0.750085928258307	0	28499	ARHGAP10,PSMA6,PSMC4,PSMB10,PSMB4,PSMB3,PSMB5,PSMA1,PSMB8,PSMD3,PSMB7,PSMB6,PSMD7,PSMA4,PSMD8,PSMA7,PSMD13,PSMD9,PSMC2,PSMB2,PSMC3
NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 65%8863678	NEURODEGENERATIVE DISEASES%REACTOME DATABASE ID RELEASE 65%8863678	Details	19	-0.394128192956987	-0.924628905364441	0.513647642679901	0.748628047465561	0	28007	CAPN1,CDC25A,LMNB1,CAPNS1,CDK5,CDK5R1,CDC25B,SOD2
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME%R-HSA-5389840.3	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME%R-HSA-5389840.3	Details	87	-0.31230847305317	-0.982427292850131	0.48951048951049	0.739675989555855	0	28429	MRPL55,MRPL49,AURKAIP1,MRPL23,MRPS34,MRPL4,OXA1L,MRPL15,MRPL32,MRPL43,MRPS12,MRPL57,MRPL37,MRPL14,MRPL27,MRPL21,MRPL54,MRPL12,GFM1,ERAL1,GADD45GIP1
DAG AND IP3 SIGNALING%REACTOME%R-HSA-1489509.4	DAG AND IP3 SIGNALING%REACTOME%R-HSA-1489509.4	Details	39	-0.382285958379299	-1.02982571196713	0.415730337078652	0.710469589643381	0	28710	ADCY4,ADCY3,ITPR3,ADCY6,PDE1B,ADCY9,CAMKK2,PRKX,PDE1C
REGULATION OF RUNX1 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8934593.2	REGULATION OF RUNX1 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8934593.2	Details	17	-0.353651088242535	-0.83289489865531	0.680094786729858	0.80822299957371	0	28658	PML,CCND2,CCND3
DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.8	DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.8	Details	50	-0.289234649175332	-0.804543092110756	0.836734693877551	0.883664901728954	0	28031	TRADD,CAPN1,CDC25A,LMNB1,CAPNS1,TP53,CDK5,GSDME,H2AJ,H2BC11,H2AC6,H2AX,CDK5R1,CDC25B,SOD2
METABOLISM OF ANGIOTENSINOGEN TO ANGIOTENSINS%REACTOME DATABASE ID RELEASE 65%2022377	METABOLISM OF ANGIOTENSINOGEN TO ANGIOTENSINS%REACTOME DATABASE ID RELEASE 65%2022377	Details	17	-0.432807191181833	-1.01931794817343	0.409952606635071	0.70878604500835	0	28840	ENPEP,ACE,ANPEP,CES1,CPB2
DISEASES OF GLYCOSYLATION%REACTOME DATABASE ID RELEASE 65%3781865	DISEASES OF GLYCOSYLATION%REACTOME DATABASE ID RELEASE 65%3781865	Details	139	-0.349547347729809	-1.17515852357651	0.107913669064748	0.511431096268426	0	28843	BGN,NOTCH3,THSD7A,PRELP,HSPG2,ADAMTS4,ST3GAL3,ADAMTS1,ADAMTSL4,THBS1,ADAMTS6,FMOD,ADAMTS18,CSPG4,DPM2,NOTCH4,ACAN,DPM3,ADAMTS9,AGRN,ADAMTSL2,ADAMTS10,MPDU1,CTSA,CHST6,MOGS,THSD1,THSD4,MUC12,GALE,MUC21,ADAMTS2,CHSY1,ALG9,MUC16,B3GALT6,SPON2,GPC1,ADAMTS13,CHST3,SEMA5B,MUC7
NUCLEOTIDE CATABOLISM%REACTOME DATABASE ID RELEASE 65%8956319	NUCLEOTIDE CATABOLISM%REACTOME DATABASE ID RELEASE 65%8956319	Details	30	-0.327929025209683	-0.836019826076981	0.737265415549598	0.838105843104636	0	28524	TYMP,UPP1,NT5M,ENTPD6,DPYS
PLC BETA MEDIATED EVENTS%REACTOME%R-HSA-112043.3	PLC BETA MEDIATED EVENTS%REACTOME%R-HSA-112043.3	Details	47	-0.325949569082729	-0.908558835788238	0.622478386167147	0.785940447182443	0	28710	ADCY4,ADCY3,ITPR3,ADCY6,PDE1B,ADCY9,CAMKK2,PRKX,PDE1C
EFFECTS OF PIP2 HYDROLYSIS%REACTOME%R-HSA-114508.4	EFFECTS OF PIP2 HYDROLYSIS%REACTOME%R-HSA-114508.4	Details	27	-0.514276003798278	-1.2676694859544	0.162729658792651	0.551303966688582	0	28546	ITPR3,RASGRP1,DGKA,RASGRP2,DGKD,DGKQ,DGKH,PRKCE,ABHD12,PRKCH,DGKZ,DGKG
SIALIC ACID METABOLISM%REACTOME DATABASE ID RELEASE 65%4085001	SIALIC ACID METABOLISM%REACTOME DATABASE ID RELEASE 65%4085001	Details	33	-0.382620741254537	-0.997154429195995	0.426666666666667	0.712096622004152	0	28777	ST8SIA2,ST3GAL3,ST8SIA4,ST6GALNAC4,CTSA,ST6GALNAC5
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 65%69610	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 65%69610	Details	51	-0.387211538560546	-1.08383204961658	0.30791788856305	0.666560678325384	0	28325	PSMA6,PSMC4,PSMB10,CDC25A,PSMB4,PSMB3,PSMB5,PSMA1,PSMB8,PSMD3,PSMB7,PSMB6,PSMD7,PSMA4,PSMD8,PSMA7,PSMD13,PSMD9,PSMC2,PSMB2,PSMC3
DOWNSTREAM SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 65%186763	DOWNSTREAM SIGNAL TRANSDUCTION%REACTOME DATABASE ID RELEASE 65%186763	Details	26	-0.375275110528561	-0.917454441153604	0.564304461942257	0.769828798515153	0	28674	BCAR1,PDGFRB,STAT5B,STAT6,STAT5A
SIGNALING BY ERBB2 TMD JMD MUTANTS%REACTOME%R-HSA-9665686.3	SIGNALING BY ERBB2 TMD JMD MUTANTS%REACTOME%R-HSA-9665686.3	Details	18	-0.410138063274184	-0.955499678918981	0.496350364963504	0.744448707691805	0	28573	HBEGF,CDC37,ERBB2,NRG1,SHC1,HRAS,PLCG1
PYRUVATE METABOLISM%REACTOME DATABASE ID RELEASE 65%70268	PYRUVATE METABOLISM%REACTOME DATABASE ID RELEASE 65%70268	Details	28	-0.381348171826132	-0.944105422007385	0.518716577540107	0.750085928258307	0	28548	PDK3,LDHC,PDHB,PPARD,BSG,LDHA,PDK1,PDK2
MET ACTIVATES PTK2 SIGNALING%REACTOME DATABASE ID RELEASE 65%8874081	MET ACTIVATES PTK2 SIGNALING%REACTOME DATABASE ID RELEASE 65%8874081	Details	17	-0.720759394456783	-1.69748331832997	0.0213270142180095	0.334061814677381	0	28887	LAMC3,LAMA3,LAMA5,LAMC1,LAMB2,ITGA3,ITGB1
REGULATED NECROSIS%REACTOME DATABASE ID RELEASE 65%5218859	REGULATED NECROSIS%REACTOME DATABASE ID RELEASE 65%5218859	Details	55	-0.410957444906051	-1.18578174851421	0.175438596491228	0.564364876385337	0	28693	BIRC3,GSDMD,IL1B,IRF1,TRADD,TP63,CDC37,TNFSF10,FLOT2,GZMB,UBE2L3,TP53,TNFRSF10B,GSDME,CYCS,CHMP4C,FAS,SDCBP,FLOT1,TNFRSF10A,CHMP6
SMOOTH MUSCLE CONTRACTION%REACTOME%R-HSA-445355.8	SMOOTH MUSCLE CONTRACTION%REACTOME%R-HSA-445355.8	Details	44	-0.708967330887364	-1.94771729872068	0.0028328611898017	0.259822350753976	0	28871	VCL,CALD1,MYL9,LMOD1,MYH11,ITGA1,ANXA2,PDE5A,ACTA2,MYL12B,CACNA1H,TPM1,TPM2,MYL12A,MYL6,ACTG2,TLN1,SORBS3,PXN,TPM4,ITGB5
ONCOGENIC MAPK SIGNALING%REACTOME DATABASE ID RELEASE 65%6802957	ONCOGENIC MAPK SIGNALING%REACTOME DATABASE ID RELEASE 65%6802957	Details	79	-0.346484222617852	-1.05826300772736	0.328767123287671	0.666560678325384	0	28871	VCL,FN1,ARAF,AGTRAP,VWF,AKAP9,DUSP6,TLN1,SPRED3,SHOC2,FAM131B
CLEAVAGE OF THE DAMAGED PURINE%REACTOME%R-HSA-110331.5	CLEAVAGE OF THE DAMAGED PURINE%REACTOME%R-HSA-110331.5	Details	17	-0.354660573210825	-0.835272368733336	0.675355450236967	0.806706633720852	0	26378	H2AJ,H2BC11,TINF2,H2AC6,H2AX,MPG
METABOLISM OF COFACTORS%REACTOME DATABASE ID RELEASE 65%8978934	METABOLISM OF COFACTORS%REACTOME DATABASE ID RELEASE 65%8978934	Details	19	-0.429932005138701	-1.0086250270757	0.409429280397022	0.708592080915587	0	28690	GCHFR,DHFR,NOS3,PRKG2,COQ2
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.4	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.4	Details	59	-0.364173750771257	-1.05623703350448	0.355828220858896	0.67673340567118	0	28325	PSMA6,PSMC4,PSMB10,FKBPL,PSMB4,PSMB3,TP53,PSMB5,CCNB1,PSMA1,PSMB8,CDKN1A,PSMD3,PSMB7,GTSE1,PSMB6,PSMD7,PSMA4,PSMD8,PSMA7,PSMD13,PSMD9,PSMC2,PSMB2,PSMC3
ACYL CHAIN REMODELLING OF PG%REACTOME DATABASE ID RELEASE 65%1482925	ACYL CHAIN REMODELLING OF PG%REACTOME DATABASE ID RELEASE 65%1482925	Details	18	-0.409239087315236	-0.953405332363401	0.501216545012166	0.745674035418062	0	28312	PLA2R1,PLA2G3,LPCAT4,PLA2G4F
ELEVATION OF CYTOSOLIC CA2+ LEVELS%REACTOME DATABASE ID RELEASE 65%139853	ELEVATION OF CYTOSOLIC CA2+ LEVELS%REACTOME DATABASE ID RELEASE 65%139853	Details	16	-0.609315898101487	-1.39515040894341	0.108695652173913	0.513203420812116	0	28546	ITPR3,P2RX1,ORAI2,ORAI1,P2RX6,STIM1
CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME%R-HSA-380108.6	CHEMOKINE RECEPTORS BIND CHEMOKINES%REACTOME%R-HSA-380108.6	Details	49	-0.651241469616468	-1.81405758410154	0.00288184438040346	0.259822350753976	0	28892	CXCL8,CX3CL1,CXCL2,CXCL10,CXCL3,PPBP,ACKR3,CXCL1,CCL20
G-PROTEIN ACTIVATION%REACTOME%R-HSA-202040.3	G-PROTEIN ACTIVATION%REACTOME%R-HSA-202040.3	Details	22	-0.289478827463094	-0.691644794233108	0.894472361809045	0.918210241498264	0	28189	GNB2,GNG10,GNG5,OPRM1,GNB4,GNB3,GNG4
NOD1 2 SIGNALING PATHWAY%REACTOME DATABASE ID RELEASE 65%168638	NOD1 2 SIGNALING PATHWAY%REACTOME DATABASE ID RELEASE 65%168638	Details	31	-0.35214487649581	-0.908222892015846	0.574074074074074	0.774341292789162	0	28848	TNFAIP3,BIRC3,NOD1,MAPK11
SENSORY PROCESSING OF SOUND%REACTOME%R-HSA-9659379.3	SENSORY PROCESSING OF SOUND%REACTOME%R-HSA-9659379.3	Details	70	-0.352310393190921	-1.05488397368408	0.355263157894737	0.67673340567118	0	28867	MYO1C,PCDH15,CABP1,MYO15A,RAB3A,CDH23,RIPOR2,MYH9,PLS1,MYO3A,KCNMB1,EPS8L2,CIB2,ESPNL,STX1A,SYN1,WHRN,SPTAN1
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 65%5368286	MITOCHONDRIAL TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 65%5368286	Details	87	-0.331110634708154	-1.04157316421844	0.363636363636364	0.684293564006311	0	28429	MRPL55,MRPL49,AURKAIP1,MRPL23,MRPS34,MRPL4,OXA1L,MTFMT,MRPL15,MRPL32,MRPL43,MTIF2,MRPS12,MRPL57,MRPL37,MRPL14,MRPL27,MRPL21,MRPL54,MRPL12,ERAL1,GADD45GIP1
PHASE 4 - RESTING MEMBRANE POTENTIAL%REACTOME DATABASE ID RELEASE 65%5576886	PHASE 4 - RESTING MEMBRANE POTENTIAL%REACTOME DATABASE ID RELEASE 65%5576886	Details	19	-0.339587100699357	-0.796674926601352	0.751861042183623	0.84398766124355	0	28528	KCNK3,KCNK17,KCNK9,KCNK15,KCNK4,KCNK2,KCNK12,KCNK6
SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME DATABASE ID RELEASE 65%9662361	SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME DATABASE ID RELEASE 65%9662361	Details	50	-0.356703114233691	-0.992215238766718	0.478134110787172	0.734485936184789	0	28867	MYO1C,PCDH15,MYO15A,CDH23,RIPOR2,MYH9,PLS1,MYO3A,KCNMB1,EPS8L2,CIB2,ESPNL
EPHRIN SIGNALING%REACTOME%R-HSA-3928664.4	EPHRIN SIGNALING%REACTOME%R-HSA-3928664.4	Details	18	-0.353965134221902	-0.82463346463759	0.712895377128954	0.827114378915756	0	28316	MYL12A,EPHB4,SDCBP,EPHB1,FYN,EPHB6,EPHB3
AZATHIOPRINE ADME%REACTOME DATABASE ID RELEASE 65%9748787	AZATHIOPRINE ADME%REACTOME DATABASE ID RELEASE 65%9748787	Details	23	-0.478484461835507	-1.1631371679695	0.277777777777778	0.649904927248677	0	28613	NME1,GSTM1,IMPDH1,SLC29A1,GUK1,SLC29A2
REGULATION OF IFNA IFNB SIGNALING%REACTOME%R-HSA-912694.3	REGULATION OF IFNA IFNB SIGNALING%REACTOME%R-HSA-912694.3	Details	17	-0.506757115109516	-1.19347976031828	0.23696682464455	0.62199696459655	0	28556	TYK2,SOCS3,PTPN1,JAK1,IFNA16
CGMP EFFECTS%REACTOME DATABASE ID RELEASE 65%418457	CGMP EFFECTS%REACTOME DATABASE ID RELEASE 65%418457	Details	15	-0.518314014502205	-1.15873464675086	0.279518072289157	0.652762404985706	0	28549	PDE5A,PDE2A,PDE1B,IRAG1,KCNMB1,PRKG2,KCNMB4
TNFR2 NON-CANONICAL NF-KB PATHWAY%REACTOME%R-HSA-5668541.5	TNFR2 NON-CANONICAL NF-KB PATHWAY%REACTOME%R-HSA-5668541.5	Details	96	-0.455171881003345	-1.4468752696167	0.010989010989011	0.286808801732984	0	28800	TNFRSF6B,RELB,BIRC3,PSMA6,NFKB2,PSMC4,PSMB10,TNFRSF25,PSMB4,TNFRSF12A,TNFRSF1B,PSMB3,PSMB5,PSMA1,TNFRSF4,PSMB8,MAP3K14,PSMD3,TNFRSF11B,PSMB7,PSMB6,PSMD7,UBA3,PSMA4,PSMD8,TNFRSF18,BIRC2,PSMA7,PSMD13,PSMD9,LTB,TRAF3,LTBR,TNFRSF14,PSMC2,PSMB2,TNFRSF17,PSMC3
BETA DEFENSINS%REACTOME%R-HSA-1461957.3	BETA DEFENSINS%REACTOME%R-HSA-1461957.3	Details	29	-0.448423237044993	-1.12379504899715	0.302452316076294	0.666468176370403	0	28269	TLR2
SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME%R-HSA-9668328.2	SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME%R-HSA-9668328.2	Details	31	-0.375323079004413	-0.968002191727858	0.465608465608466	0.730206145304468	0	28754	TUBB6,VPS4A,TUBB4B,CHMP4C,CHMP6,TUBA4B,TUBB2A,TUBA4A,TUBB4A,TUBA1B
MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 65%397014	MUSCLE CONTRACTION%REACTOME DATABASE ID RELEASE 65%397014	Details	196	-0.398903073104	-1.41125119168774	0.0131004366812227	0.299922503725782	0	28871	VCL,CALD1,MYL9,LMOD1,PLN,DES,MYH11,ITGA1,ANXA2,NPR1,PDE5A,ITPR3,KCNK3,SCN4B,ACTA2,MYL12B,CACNA1H,TPM1,TPM2,MYL12A,MYL6,ACTG2,AKAP9,TLN1,ATP1B3,SORBS3,PXN,ORAI2,KCNK17,FKBP1B,KCNK9,WWTR1,ORAI1,TPM4,ATP2B2,ITGB5
CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 65%5674400	CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 65%5674400	Details	26	-0.383452830624906	-0.937446935753993	0.517060367454068	0.749178036499945	0	28849	NR4A1,MTOR,AKT3,RPS6KB2,MDM2,GSK3A,CDKN1A,BAD
NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER%REACTOME%R-HSA-9725371.3	NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER%REACTOME%R-HSA-9725371.3	Details	31	-0.410874846294403	-1.05969436463605	0.341269841269841	0.670073690835477	0	28883	JUNB,ZC3HC1,BCL2A1,GZMB,STAT5A,CCNB1
ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4	ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4	Details	40	-0.596296463377277	-1.60126360369172	0.0170454545454545	0.318547681539808	0	28775	ITGA8,FURIN,LTBP1,ELN,LTBP2,ITGA5,ITGB1,MFAP4,FBLN1,LOX,FBLN2,LOXL1,ITGB5,EFEMP2,FBLN5,MFAP2
PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 65%5651801	PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 65%5651801	Details	21	-0.455212800546633	-1.08044090284522	0.3475	0.67540636325158	0	28171	POLE,POLE4,POLD1,POLD4,FEN1,RFC2
TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 65%450513	TRISTETRAPROLIN (TTP, ZFP36) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 65%450513	Details	17	-0.470151024532279	-1.10726759495209	0.317535545023697	0.666560678325384	0	28890	ZFP36,MAPKAPK2,EXOSC4
INTERLEUKIN-7 SIGNALING%REACTOME%R-HSA-1266695.10	INTERLEUKIN-7 SIGNALING%REACTOME%R-HSA-1266695.10	Details	23	-0.509713103281035	-1.23905017344338	0.189393939393939	0.583186242533543	0	28742	SOCS2,CISH,PIK3R3,STAT5B,STAT5A,IL2RG,IL7,JAK1
KIDNEY DEVELOPMENT%REACTOME%R-HSA-9830369.1	KIDNEY DEVELOPMENT%REACTOME%R-HSA-9830369.1	Details	45	-0.342041299046888	-0.944080022711397	0.547008547008547	0.761848121601582	0	28794	JAG1,ITGA8,IRX2,FOXC2,ITGB1,DLL1,SIX1,PAX2
DECTIN-1 MEDIATED NONCANONICAL NF-KB SIGNALING%REACTOME%R-HSA-5607761.3	DECTIN-1 MEDIATED NONCANONICAL NF-KB SIGNALING%REACTOME%R-HSA-5607761.3	Details	59	-0.421214847857428	-1.22167707152628	0.147239263803681	0.5421473829399	0	28768	RELB,PSMA6,NFKB2,PSMC4,PSMB10,PSMB4,PSMB3,PSMB5,PSMA1,PSMB8,MAP3K14,PSMD3,PSMB7,PSMB6,PSMD7,UBA3,PSMA4,PSMD8,PSMA7,PSMD13,PSMD9,PSMC2,PSMB2,PSMC3
ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.5	ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.5	Details	70	-0.341078723731131	-1.02125423031051	0.414473684210526	0.70968928721101	0	28755	CDK2,PSMA6,PSMC4,PSMB10,PSMB4,PSMB3,PSMB5,PSMA1,PSMB8,SKP2,PSMD3,PSMB7,MCM8,PSMB6,PSMD7,ORC1,PSMA4,PSMD8,PSMA7,PSMD13,PSMD9
PKA-MEDIATED PHOSPHORYLATION OF CREB%REACTOME%R-HSA-111931.3	PKA-MEDIATED PHOSPHORYLATION OF CREB%REACTOME%R-HSA-111931.3	Details	18	-0.429066273602038	-0.999596778189392	0.425790754257908	0.712096622004152	0	28710	ADCY4,ADCY3,ADCY6,ADCY9,PRKX
REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8941858.3	REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8941858.3	Details	55	-0.306442445634978	-0.884212863176346	0.666666666666667	0.802424242424242	0	28325	PSMA6,PSMC4,PSMB10,PSMB4,PSMB3,PSMB5,PSMA1,MDM2,PSMB8,PSMD3,PSMB7,PSMB6,PSMD7,PSMA4,SMURF1,PSMD8,PSMA7,PSMD13,PSMD9,PSMC2,PSMB2,PSMC3
NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 65%9031628	NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 65%9031628	Details	37	-0.524746895897397	-1.38511430977338	0.0623229461756374	0.441881633031098	0	28883	JUNB,ARC,FOS,SRF,EGR1,ID3,NAB2,F3,CDK5,ID1
ADORA2B MEDIATED ANTI-INFLAMMATORY CYTOKINES PRODUCTION%REACTOME DATABASE ID RELEASE 65%9660821	ADORA2B MEDIATED ANTI-INFLAMMATORY CYTOKINES PRODUCTION%REACTOME DATABASE ID RELEASE 65%9660821	Details	38	-0.483520972535544	-1.29240205740155	0.117977528089888	0.51981464965683	0	28880	IL6,ADCY4,ADCY3,GNB2,ADCY6,GNG10,ADCY9,PRKX,GNAI2,GNG5,GNAS
FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME DATABASE ID RELEASE 65%140877	FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME DATABASE ID RELEASE 65%140877	Details	35	-0.370307366199379	-0.973624414985739	0.489130434782609	0.739279332936272	0	28503	A2M,VWF,SERPING1,F3,TFPI,PROCR,F5,F7
DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	Details	32	-0.242506049497785	-0.631785351253243	0.979057591623037	0.983279015285416	0	27434	POLD1,POLD4,DNA2,MCM8,FEN1,RFC2
PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME DATABASE ID RELEASE 65%375276	PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME DATABASE ID RELEASE 65%375276	Details	170	-0.448714381709331	-1.53380172290904	0.00420168067226891	0.259822350753976	0	28892	CXCL8,CX3CL1,CXCL2,CXCL10,EDNRA,CXCL3,PPBP,ACKR3,CXCL1,OPRD1,NPY,PROK2,QRFPR,FPR1,ECE1,CCL20,TAC3,BDKRB2,SSTR3,FPR2,NPY1R,TAC1,NLN,PNOC,PENK,CCKBR,C5AR1,GRP,HCRTR1,CXCR2,NPY2R,ACKR1,CCL2,OPRK1,MC5R,SSTR2,CCL19,NPY5R,GPER1,KISS1R,OPRM1,CXCL12
PLATELET AGGREGATION (PLUG FORMATION)%REACTOME%R-HSA-76009.4	PLATELET AGGREGATION (PLUG FORMATION)%REACTOME%R-HSA-76009.4	Details	33	-0.459547598946103	-1.19763482296599	0.216	0.602959097994186	0	28802	FN1,BCAR1,VWF,RASGRP1,TLN1,RASGRP2,RAPGEF3,PTPN1,ADRA2C,SHC1,CSK
PLATELET HOMEOSTASIS%REACTOME DATABASE ID RELEASE 65%418346	PLATELET HOMEOSTASIS%REACTOME DATABASE ID RELEASE 65%418346	Details	84	-0.405188844105932	-1.27157048985778	0.1	0.499545750157622	0	28820	PTGIR,FGR,PDE5A,ITPR3,P2RX1,PECAM1,GNB2,PDE2A,PDE1B,NOS3,ORAI2,GNG10,ORAI1,IRAG1,ATP2B2,KCNMB1,PRKG2,KCNMB4,P2RX6,GNG5,STIM1,GNAS
TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.5	TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.5	Details	98	-0.283332490428255	-0.903941556693772	0.685920577617328	0.811794431438237	0	28818	FOS,BIRC3,NFKBIA,NOD1,MAPK11,IRF7,DUSP6,IKBKE,NFKB2,MAP3K8,IRF3,MAPKAPK2,TP53,RPS6KA5,NOD2,IRAK2,TAB1,LRRC14
